LINK	ORIGINAL	DATE	TITLE	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY
http://flickr.com/photo.gne?id=4556603459_e9a7fb0422_z.jpg	http://farm5.staticflickr.com/4028/4556603459_e9a7fb0422_z.jpg	2010-04-27	ready to swing	Phillies at Giants, April 26 2010. 	74	california; san francisco; baseball; philadelphia phillies; san francisco giants; att park; 	The man is trying to hit the baseball during the game. 	A player is up to bat in a baseball game.	People playing baseball while the pitcher is ready to pitch	A hitter, catcher, and umpire near home plate during a baseball game.	A group of men on a field playing baseball.	37.778533	-122.389390	United States
http://flickr.com/photo.gne?id=4222801461_63b8674d2a_z.jpg	http://farm5.staticflickr.com/4014/4222801461_63b8674d2a_z.jpg	2009-12-28	Ah Shan Hostel	Our twin ensuite at the Ah Shan Hostel Hong Kong, 83 14/F., Room 1406,  Sincere House,  Argyle Street, Mong Kok n/a Kowloon.  ..The description of our room read: ..<i>Private shower and toilet. 2 single beds. TV, spring beds, telephone (free local calls), clean towels and free Internet access in selected room. Hostel has computer (connected to the Internet), fax, kettle, water-heater, microwave oven, fridge.</i>..We stayed here for about three weeks.  A friendly woman made our sheets every day, and for only HK$278 (USD $35.84) a night.	3037	mong kok; hong kong; 	A young woman using a laptop computer while sitting on a bunk bed.	A person that is sitting in a bed facing out.	A young girl sits in the bottom bunk of her bunkbed.	A bedroom with bunk beds and the bathroom next door.	Three people live in one room who share a bathroom.	22.319756	114.170833	Hong Kong
http://flickr.com/photo.gne?id=5839792902_3e074fa6e9_z.jpg	http://farm3.staticflickr.com/2553/5839792902_3e074fa6e9_z.jpg	2011-06-16	Greek Rush Hour (Athens)	At least 4 cars and a delivery truck double parked, one car stopped in the street, a bus rolling thru.... This would give anyone gray hair. Must be where they came up with the name.	1970	tamronspaf1750mmf28xrdiiildasphericalif; tamronlens; tamron; tamron1750; sonyalpha700; sonya700; sony700; sony; lightroom3; lightroom; city; capital; greece; european; europe; athens; may; alpha; a700; 700; 2011; transportation; traffic; motorcycle; metroplitan; culture; bus; cars; 	A city street filled with lots of traffic and people.	A busy street with cars, a motorcycle and a passenger bus	A street with a motorcycle, bus and cars travelling on it. 	Vehicles are traveling at both ends of the intersection with no traffic control.	A bus, cars and a motorcycle driving in busy traffic on the street.	37.946600	23.645067	Greece
http://flickr.com/photo.gne?id=3758010019_2c55f68cc8_z.jpg	http://farm4.staticflickr.com/3472/3758010019_2c55f68cc8_z.jpg	2009-07-26	Frederick Keys Pitcher Pedro Beato #2	Wilmington Blue Rocks game on July 18th, 2009	292	baseball; Blue Rocks; wilmington; 	A man is playing baseball in the field.	A baseball player is about to throw his best pitch. 	A man in grey baseball uniform throwing a ball.	A baseball player warming up on the field.	a baseball player throwing a pitch from the mound	39.733049	-75.564576	United States
http://flickr.com/photo.gne?id=2235970774_ee7df35461_z.jpg	http://farm3.staticflickr.com/2336/2235970774_ee7df35461_z.jpg	2008-02-02	horse love		902	london 2008 street; london; guards; horse; love; ass; huge ass; big butts; hot; animal; animals; http://photos.luiscerezo.org; 	Two people riding on the back of horses near a tall building.	People in red uniforms mounted on black horses.	2 men wearing red cloaks riding on horseback.	Two people in red robes sitting on two horses.	two men in red coats riding horses in front of a palace	51.504782	-0.128499	United Kingdom
http://flickr.com/photo.gne?id=5931259728_14d4a85ccf_z.jpg	http://farm7.staticflickr.com/6013/5931259728_14d4a85ccf_z.jpg	2011-07-12	Bisco Umbrella Chick	A little out of focus, but i don't really care.	259	Camp Bisco X; 	A woman holding a cigarette smiling at the camera on a sunny day.	a beautiful lady walking with a pink umbrella holding bottled water and a cigarette.	A dark skinned woman posses beneath an umbrella. 	A woman standing outside under a pink umbrella.	A woman with an umbrella on the street.	42.826505	-74.149303	United States
http://flickr.com/photo.gne?id=5898831926_472d59fa28_z.jpg	http://farm6.staticflickr.com/5312/5898831926_472d59fa28_z.jpg	2011-07-03	kicking back by the beach	while the beach was packed with adults and kids and barbecues and bathing beauties, some were content to just kick back and let it all go by	1325	man; bench; street; candid; Edinburgh; Scotland; coast; coastal; sea; river; RNB Forth; Forth; Firth of Forth Portobello coastal  Black; White Black; White; B&W; Monochrome; 	Elderly man sitting on a bench facing the beach. 	A man is sitting in a bench overlooking a lake.	A man sitting on a bench with a view of the ocean behind him.	A man lounges on a bench watching the ocean.	a person sitting on a bench  with a view of a body of water	55.952035	-3.102929	United Kingdom
http://flickr.com/photo.gne?id=2749181045_ed450e5d36_z.jpg	http://farm4.staticflickr.com/3010/2749181045_ed450e5d36_z.jpg	2008-08-10	Alnmouth beach	Trying out my new EF-S 55-250 lens	331	almouth; beach; kite; europe; uk; northumberland; northeast; england; eos400d; canon; Canon EF-S 55-250mm f/4-5.6 IS; 	many people on a beach with a kite flying in the sky	A large group of people on a sandy beach.	A group of people on an island beach.	A group of people together on a beach.	People mingling on a beach with a kite floating in the sky.	55.383401	-1.619625	United Kingdom
http://flickr.com/photo.gne?id=8563113883_e5ef304217_z.jpg	http://farm9.staticflickr.com/8369/8563113883_e5ef304217_z.jpg	2013-03-17	Mutton Bustin' Sheep		32	Houston; Texas; United States; rodeohouston; 	A group of people standing around at a rodeo.	A rodeo area with men in cowboy hats, rodeo clowns and an audience in the stands.	A contestant has caught a sheep during a rodeo event.	We are looking through the bars of a fence into a rodeo arena.	A young child mutton busting at a rodeo event	29.683822	-95.409284	United States
http://flickr.com/photo.gne?id=6184144501_e2bc380353_z.jpg	http://farm7.staticflickr.com/6167/6184144501_e2bc380353_z.jpg	2011-09-26	Yellow Cab pizza	Philippines 2011	71	Philippines; Boracay; Island; 	A couple of men and one young man eating pizza.	Guys sitting at a table eating pizza and talking 	three guys sitting at a table with two pizzas	Some people are seen eating several large pizzas.	The men are enjoying the very large pizzas.	11.961578	121.927385	Philippines
http://flickr.com/photo.gne?id=4112549414_3c7033de7b_z.jpg	http://farm3.staticflickr.com/2706/4112549414_3c7033de7b_z.jpg	2009-11-17	Golf Claps		65	begin; frannie; ryan; disc; golf; tyler; park; bucks; county; 	A group of people that are sitting on a log.	The group of three friends are sitting on a fallen tree in the woods.	The young adults rest while playing Frisbee golf.	Three people sitting on a bench in the woods.	Three friends sitting on a log making signing hand gestures. 	40.229742	-74.961347	United States
http://flickr.com/photo.gne?id=5060871740_8992f4b47b_z.jpg	http://farm5.staticflickr.com/4149/5060871740_8992f4b47b_z.jpg	2010-10-07	free surf III	lagido@peniche..rip curl pro peniche 2010	95		A man riding a wave on top of a yellow surfboard.	A man riding a wave back to the shore	a man riding the waves on a surfboard	A surf boarder riding the crest of a wave.	A single surfer is catching a small waves.	39.374001	-9.337552	Portugal
http://flickr.com/photo.gne?id=6009339425_6bcea8ebff_z.jpg	http://farm7.staticflickr.com/6026/6009339425_6bcea8ebff_z.jpg	2011-08-04	curso-surf-04-julio-116		69	surf; surf school; surf camps; razo; surfing; galicia; bodyboard; bodyboarding; 	A man with long hair wearing a red suit surfing. 	a man that is on a surfboard in water	a man on a surfboard in the water at the beach	A man starting to stand up on a surfboard in the ocean.	A man in a wet suit is surfing.	43.295230	-8.689563	Spain
http://flickr.com/photo.gne?id=1558626104_1fbb3f9f10_z.jpg	http://farm3.staticflickr.com/2350/1558626104_1fbb3f9f10_z.jpg	2007-10-13	Wellington_20071013_103642-Market_01	Lower Hutt Market	190	apples; fruit; food; lowerhutt; market; wellington; oranges; 	A bunch of boxes that have fruit inside of them.	An outdoor market has a wide variety of fruit to choose from.	People are standing outside near bins of fruit.	A market that has several boxes of fruit in it.	Boxes of fruit displayed at an open air market.	-41.206991	174.904360	New Zealand
http://flickr.com/photo.gne?id=5636077145_9460089d29_z.jpg	http://farm6.staticflickr.com/5228/5636077145_9460089d29_z.jpg	2011-04-20	How to Buy a Bike	<a href="https://twitter.com/Chris__JL" rel="noreferrer nofollow">twitter</a>	28509	How to Buy a Bike; photo; color; candid; street photography; Brick Lane; bicycle; doll; cocktail; toilet paper; men; hat; Nikon D3s; Nikkor 24-70mm f/2.8G; London; UK; dodgy; Chris JL; Shoreditch; E2-C; fotografia di strada; photographie de rue; fotografía de calle; photo de rue; 	A bicycle parked on top of a baby dolls head.	A couple of men as one points to the right next to a bicycle.	two men standing next to a bike parked on a street corner	A couple of people standing next to a bike.	There are two men standing next to a bike and a doll.	51.522506	-0.071657	United Kingdom
http://flickr.com/photo.gne?id=6118261329_45f8828a68_z.jpg	http://farm7.staticflickr.com/6189/6118261329_45f8828a68_z.jpg	2011-09-06	Ultimate Frisbee		325	mosaic commons; 	A person trying to throw a frisbee and another trying to block the throw.	Two grown men and a young child playing frisbee in a field	older man tries to block younger man's frisbee throw	A group of people playing a game of frisbee.	He is ready to block the flight of that Frisbee.	42.369422	-71.625862	United States
http://flickr.com/photo.gne?id=377133596_029c041d39_z.jpg	http://farm1.staticflickr.com/166/377133596_029c041d39_z.jpg	2007-02-02	Vase in the lobby		96	Puerto Plata; Dominican Republic; Iberostar; Iberostar Costa Dorada; 	A large glass vase with leaves painted on it's sides.	A vase with green leaves is sitting on display.	A large painted glossy vase sits on a table in a store.	Antique hand painted urn on display in store.	A large glass jar sitting on a table .	19.797555	-70.698137	Dominican Republic
http://flickr.com/photo.gne?id=7885970872_9b4c310757_z.jpg	http://farm9.staticflickr.com/8290/7885970872_9b4c310757_z.jpg	2012-08-29	Eagle		374	Skiing; Winter; Sport; Ski Jump; Hakuba; Japan; Snow; 	A man riding skis while flying through the air.	A man performing a trick in the air with a pair of skis.	A skier in mid air after a jump 	A skier attempts a jump hon his skis.	An athlete is that in the air during a snow ski long jump.	36.695113	137.836197	Japan
http://flickr.com/photo.gne?id=8386917555_5bffa5b154_z.jpg	http://farm9.staticflickr.com/8222/8386917555_5bffa5b154_z.jpg	2013-01-16	Manif pour tous	Paris, January 2013...<a href="http://www.joop.nl/wereld/detail/artikel/20466_franse_senaat_bezegelt_homohuwelijk/" rel="noreferrer nofollow">www.joop.nl/wereld/detail/artikel/20466_franse_senaat_bez...</a>	2033	85mm; 85mm f1.8; Canon EF 85mm f/1.8 USM; EF 85mm f/1.8 USM; EF 85mm; USM; EF 85mm USM; Canon EF 85mm 1:1.8 USM; Unlimited Photos; Gwenael Piaser; Canon; Eos; 7D; Canon Eos; Eos 7D; Canon Eos 7D; Paris; France; Parigi; Francia; Île-de-France; january; 2013; janvier; manif; pour; tous; protest; gay; marriage; mariage; wadding; wedding; homo; homosexuels; lesbian; homosexuelles; arc-en-ciel; umbrella; parapluie; rainbow; bokeh; 1000+; 	Several people walking on a sidewalk, with one man holding an umbrella.	A person walking while carrying a rainbow umbrella	A person is holding up a large colorful umbrella	a person walking down the street carrying a rainbow colored umbrella	A person walking in a square carrying a rainbow colored umbrella.	48.862456	2.288482	France
http://flickr.com/photo.gne?id=3980730371_4afea4ce86_z.jpg	http://farm3.staticflickr.com/2478/3980730371_4afea4ce86_z.jpg	2009-10-04	Brompton World Championships 2009	The scarf adds a touch of French <i>chic</i>...Behind is the only mother-and-child combo. I'm not sure if the dress rules apply to passengers.	1042	Brompton; blenheim Palace; Oxfordshire; Woodstock; fording bike; bicycle; folders; race; jacket; tie; velocouture; BWC; Bleenheim; folder; folding bike; 	A woman in business attire riding a bicycle. 	The woman is riding a bike in a dress.	a person in a dress rides on a bike 	An older woman rides a bicycle down the street.	A woman wearing a dress is riding a bike.	51.843944	-1.359558	United Kingdom
