LINK	ORIGINAL	TAKEN	UPLOADED	TITLE	PHOTOGRAPHER	PHOTOGRAPHERLAT	PHOTOGRAPHERLON	PHOTOGRAPHERLOC	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY	CITY	COCOTAG	COCOTAGDESC	COCOKEY	COCOSTUFF	STUFFDESC	AA	AB	AC	AD	AE	AF	AG	AH	AI	AJ	AK	AL	AM	AN	AO	AP	AQ	AR	AS	AT	AU	AV	AW	AX	AY	AZ	BA	BB	BC	BD	BE	BF
http://flickr.com/photo.gne?id=5524200390_b87054a18e_z.jpg	http://farm6.staticflickr.com/5132/5524200390_b87054a18e_z.jpg	2011-03-11 12:37:18	2011-03-13	Christian	Gwenael Piaser	48.8566101	2.3514992	Paris,France	<a href="http://www.enpc.fr/node/3155" rel="noreferrer nofollow">www.enpc.fr/node/3155</a>..Hammamet, March 2011.	600	Hammamet; March; 2011christian; portrait; casquette; Unlimited Photos; Gwenael Piaser; Canon; Eos; 50D; Canon Eos; tie; cravatte; rouge; red; bokeh; Eos 50D; Canon Eos 50D; Canon EF 70-200mm f/4L IS USM; 70-200mm4L; 70-200mm; Canon 70-200 f/4; f/4L; USM; tunisie; tunisia; ifc6; 2011; 	A man that has glasses and a hat.	Stylish man looking into camera with blurred background 	A man wearing a cat and sunglasses with a red neck tie.	a man in a blue shirt and red tie	A man with a plaid hat, tie, dress shirt and glasses on.	36.406951	10.618869	Tunisia	Al Hammamat	./database/coco_tag/8532.png	tie; person; 	./database/coco_key/8532.png	./database/coco_stuff/8532.png	building-other; floor-other; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=8386917555_5bffa5b154_z.jpg	http://farm9.staticflickr.com/8222/8386917555_5bffa5b154_z.jpg	2013-01-13 17:44:08	2013-01-16	Manif pour tous	Gwenael Piaser	48.8566101	2.3514992	Paris,France	Paris, January 2013...<a href="http://www.joop.nl/wereld/detail/artikel/20466_franse_senaat_bezegelt_homohuwelijk/" rel="noreferrer nofollow">www.joop.nl/wereld/detail/artikel/20466_franse_senaat_bez...</a>	2056	85mm; 85mm f1.8; Canon EF 85mm f/1.8 USM; EF 85mm f/1.8 USM; EF 85mm; USM; EF 85mm USM; Canon EF 85mm 1:1.8 USM; Unlimited Photos; Gwenael Piaser; Canon; Eos; 7D; Canon Eos; Eos 7D; Canon Eos 7D; Paris; France; Parigi; Francia; Île-de-France; january; 2013; janvier; manif; pour; tous; protest; gay; marriage; mariage; wadding; wedding; homo; homosexuels; lesbian; homosexuelles; arc-en-ciel; umbrella; parapluie; rainbow; bokeh; 1000+; 	Several people walking on a sidewalk, with one man holding an umbrella.	A person walking while carrying a rainbow umbrella	A person is holding up a large colorful umbrella	a person walking down the street carrying a rainbow colored umbrella	A person walking in a square carrying a rainbow colored umbrella.	48.862456	2.288482	France	Paris	./database/coco_tag/360960.png	umbrella; person; person; person; person; person; 	./database/coco_key/360960.png	./database/coco_stuff/360960.png	cloth; clothes; pavement; textile-other; other; 																																
http://flickr.com/photo.gne?id=2958290141_30ee3f054d_z.jpg	http://farm4.staticflickr.com/3036/2958290141_30ee3f054d_z.jpg	2008-10-21 01:43:25	2008-10-20	osaka_pier_arrival_our_baggage	Toby Simkin	31.2252985	121.4890497	Shanghai,PRC	NULL	14	Japan; Osaka; 	A gate is near lots and lots of luggage that is all grouped together in different clusters.	A pile of luggage sitting up against a white fence.	Luggage is sorted into groups, and sits outside the fence for pickup.	Luggage is arranged in groups  on a concrete  platform. 	aerial view of suitcases grouped together waiting on a sidewalk	34.688557	135.455932	Japan	Osaka-shi	./database/coco_tag/360097.png	person; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; suitcase; 	./database/coco_key/360097.png	./database/coco_stuff/360097.png	floor-stone; sea; structural-other; textile-other; other; 																																
http://flickr.com/photo.gne?id=3428934786_07664acb9e_z.jpg	http://farm4.staticflickr.com/3348/3428934786_07664acb9e_z.jpg	2009-04-03 11:46:53	2009-04-10	piliers de bar	Gil Calmon	43.6044622	1.4442469	Toulouse,France	ratelpan	74	kruger; afrique; afrique du sud; south africa; girafe; zebre; zebra; ratelpan; drink; water; 	A family of giraffes by a few zebras and a gazelle.	A group of giraffes drink water in the wilderness.	Giraffe and zebra grazing in a field next to plants.	Several giraffes and zebras walking in a dirt field.	A group of zebras and giraffes by a water hole.	-24.250016	31.651439	South Africa																																						
http://flickr.com/photo.gne?id=4436733925_1567a76115_z.jpg	http://farm5.staticflickr.com/4003/4436733925_1567a76115_z.jpg	2010-03-13 14:13:20	2010-03-16	Stevens Pass - Rock Garden	Jean-Pierre Chamberland	NULL	NULL	NULL	Jacques going down &quot;Rock Garden&quot; at Stevens Pass.	266	Ski; Washington; WA; StevensPass; 	a man on skis stands on a snowy hill side 	Two people climbing up a mountain, getting ready to ski.	People climbing up the snowy mountain side on skis	a person is going up a snow covered mountain	A skier is standing at the top of ski slope. 	47.445083	-121.426606	United States	Snoqualmie Pass	./database/coco_tag/424551.png	person; person; skis; 	./database/coco_key/424551.png	./database/coco_stuff/424551.png	fog; mountain; snow; tree; other; 																																
http://flickr.com/photo.gne?id=3367288266_7fbb7000ab_z.jpg	http://farm4.staticflickr.com/3642/3367288266_7fbb7000ab_z.jpg	2009-03-06 11:59:32	2009-03-19	Crystal Mountain - Northway	Jean-Pierre Chamberland	NULL	NULL	NULL	Better  <a href="http://bighugelabs.com/flickr/onblack.php?id=3367288266&amp;size=large" rel="noreferrer nofollow">large on black</a>..---	439	CrystalMountain; Landscape; Lightroom; Montagnes; Mountains; Nature; OptioW60; Pentax; Ski; Skiing; Snow; WA; Washington; WashingtonState; Optio; 	A group of people riding skis across a snow covered slope.	Several people standing in the snow near trees.	Several people can be seen at the crest of the mountain.	A group of people with skis and snowboards stand on a mountain.	Skiers and snowboarders mill about on a mountain.	47.207298	-121.758003	United States																																						
http://flickr.com/photo.gne?id=2320943284_32fbdba4e2_z.jpg	http://farm4.staticflickr.com/3263/2320943284_32fbdba4e2_z.jpg	2008-03-08 15:11:36	2008-03-09	Single	Lisa Borodkin	34.0536909	-118.2427666	Los Angeles,USA	Photo:  Steve B	144	Fukudome; Hohokam; Spring Training; Cubs; MLB; Baseball; Kosuke; #1; Kosuke Fukudome; former chicago cub; 	A batter getting ready to hit his pitch.	a man swings a baseball bat at a ball	A baseball player at the plate hitting a baseball.	A baseball player holding a bat as a ball approaches.	Batter takes a swing at the incoming ball during the baseball game	33.43748	-111.83126	United States	Mesa	./database/coco_tag/43816.png	sports ball; person; person; baseball bat; baseball glove; 	./database/coco_key/43816.png	./database/coco_stuff/43816.png	banner; clothes; fence; floor-other; playingfield; textile-other; other; 																																
http://flickr.com/photo.gne?id=2385411389_bc26c51be4_z.jpg	http://farm4.staticflickr.com/3158/2385411389_bc26c51be4_z.jpg	2003-06-25 09:02:58	2008-04-03	Skateboarding in Puyallup	Steve Voght	47.6038321	-122.3300624	Seattle,USA	NULL	790	Puyallup Skate Park; Puyallup; Skateboard; Skateboarder; Ramp; Wheels; Skate Park; 	A man is doing skateboard tricks on a ramp	A man riding a skateboard up the side of a ramp.	A skateboarder balances on the top of a ramp.	A person with a skate board going getting ready to go down a ramp.	A boy stands at the top of a jump with his skateboard.	47.202142	-122.297841	United States	Puyallup	./database/coco_tag/535306.png	person; skateboard; 	./database/coco_key/535306.png	./database/coco_stuff/535306.png	clothes; fence; metal; platform; sky-other; tree; other; 																																
http://flickr.com/photo.gne?id=7907967150_705e33f008_z.jpg	http://farm9.staticflickr.com/8039/7907967150_705e33f008_z.jpg	2012-06-25 10:08:26	2012-09-01	And Peas	Lee Netherton	51.5073219	-0.1276474	London,United Kingdom	NULL	271	40D; Canon EF 24-105mm f/4L IS USM; Canon EOS 40D; Carrots; Mirepoix; 	Carrots are sitting on the stand outside in a bunch	A pile of carrots for sale in an outside market. 	some colorful carrots sitting on a table next to some other veggies	A lot of carrots on a wood board for sale. 	A bunch of carrots sitting on a table.	43.088573	1.875228	France	Mirepoix	./database/coco_tag/530052.png	carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; carrot; 	NULL	./database/coco_stuff/530052.png	cardboard; food-other; fruit; furniture-other; paper; table; vegetable; other; 																																
http://flickr.com/photo.gne?id=3099792592_577943526e_z.jpg	http://farm4.staticflickr.com/3035/3099792592_577943526e_z.jpg	2008-12-11 00:05:36	2008-12-11	Andy Backside Kickturn	Paul Shillinger	39.6419219	-77.7202641	Hagerstown,USA	Andy nails the kickturn. Photo by Paul Unruh - who balanced on top of a basketball hoop to get the shot.	258	skateboard; Smithsburg; 	a skateboarder in a blue jacket is doing a trick	A person kicking up on their skateboard at the top of a ramp.	A skateboarder is turning his board at the top of a ramp	A young man balances himself as he tilts his skateboard up at the edge of an obstacle.	A picture of a person doing a skateboarding trick.	39.644597	-77.604471	United States	Cavetown	./database/coco_tag/473118.png	bicycle; person; skateboard; 	./database/coco_key/473118.png	./database/coco_stuff/473118.png	metal; pavement; platform; other; 																																
http://flickr.com/photo.gne?id=4720316284_2b565f20a1_z.jpg	http://farm5.staticflickr.com/4063/4720316284_2b565f20a1_z.jpg	2010-06-07 13:52:16	2010-06-21	Day One hundred and fifty-eight: Korean BBQ beef, Spicy Mango, and Duck, Bacon & Jalapeno	Mark Ou	33.6856969	-117.8259819	Irvine,USA	Been very curious of the food that they serve at <a href="http://valhallatable.com/" rel="noreferrer nofollow"> Valhalla Table </a>;for a couple of weeks, so I dragged a couple of the students from my kendo class to check it out. I have to say, for a vegetarian sausage, it's pretty tasty! It's got the right crunchy texture that you'd expect from a normal sausage and all. $7.00 for a sausage is a bit pricey, but really good experience...158/365...	1105	365; hot dogs; red bell peper; Valhalla Table; 	A display of various hot dogs in serving platters.	Three sausages covered in various condiments side by side	Three sausages in buns are covered with various toppings.	Three hot dogs with different toppings lined up on a tabletop.	Three hotdogs are prepared and loaded in different ways.	33.678746	-117.88639	United States	Costa Mesa	./database/coco_tag/91779.png	hot dog; bowl; hot dog; hot dog; cup; chair; dining table; sandwich; 	NULL	./database/coco_stuff/91779.png	desk-stuff; floor-other; furniture-other; napkin; table; other; 																																
http://flickr.com/photo.gne?id=4769619430_60e7553fe1_z.jpg	http://farm5.staticflickr.com/4115/4769619430_60e7553fe1_z.jpg	2010-07-06 18:54:57	2010-07-06	Stewart's hot dogs with chili, cheese onions and bacon. Yup, bacon.	that.turtle	NULL	NULL	NULL	NULL	35		A couple of hot dogs on a paper plate.	A hot dog is smothered with bacon, onions, and mustard.	The two hot dogs on the plate are ready to be eaten. 	A hot dog in a bun is topped with mustard.	A plate of hot dog on a table with a glass	40.408333	-74.3735	United States	East Brunswick	./database/coco_tag/283113.png	hot dog; hot dog; cup; 	NULL	./database/coco_stuff/283113.png	furniture-other; napkin; table; other; 																																
http://flickr.com/photo.gne?id=3904972065_3746a3e9e7_z.jpg	http://farm3.staticflickr.com/2451/3904972065_3746a3e9e7_z.jpg	2009-09-09 04:45:31	2009-09-10	DSC_0145	Frank Vest	NULL	NULL	NULL	Lancer #10 Jordyn WIlliams brings the ball down field	642	Nikon; D90; Nikon 55-200 f4-5.6; Newton Park; Indiana; LaVille; Soccer; LaVille Lancers; John Glenn; Falcons; High School Sports; 	A group of men running across a soccer field.	The boys are playing soccer and they are running the ball 	A group of young boys playing soccer on s field. 	two soccer teams going after the soccer ball	Group of soccer players on field kicking ball.	41.528435	-86.277179	United States																																						
http://flickr.com/photo.gne?id=8027793561_893d2d9f45_z.jpg	http://farm9.staticflickr.com/8036/8027793561_893d2d9f45_z.jpg	2012-09-16 09:37:27	2012-09-26	Mid-September Swell | Cape Hatteras Lighthouse	Zach Frailey	40.4416941	-79.9900861	Pittsburgh,USA	A surfer gets high up on a wave during a mid-September swell on the Outer Banks of North Carolina...<a href="http://www.facebook.com/uprootedphotographer" rel="noreferrer nofollow">Facebook</a> | <a href="http://www.uprootedphotographer.com" rel="noreferrer nofollow">www.uprootedphotographer.com</a> | <a href="http://www.gplus.to/uprootedphotographer" rel="noreferrer nofollow">Google+</a> | <a href="http://www.500px.com/UprootedPhotographer" rel="noreferrer nofollow">500px</a>..©2012 Zach Frailey	1528	surf; surfer; surfing; beach; OBX; Outer Banks; Cape Hatteras; lighthouse; ocean; sports; action; North; Carolina; NC; East Coast surf; swell; waves; buxton; wetsuit; surf board; nikon; photography; photographer; 	A surfer on a white board riding a small wave.	a male surfer is riding a wave on a sunny day	Surfer at the height of a large wave looks down. 	A young man riding on a surf board on an ocean wave.	A woman surfer riding the waves in the ocean.	35.252628	-75.522422	United States	Buxton	./database/coco_tag/532493.png	person; surfboard; 	./database/coco_key/532493.png	./database/coco_stuff/532493.png	sea; other; 																																
http://flickr.com/photo.gne?id=7534710698_69f4077419_z.jpg	http://farm9.staticflickr.com/8005/7534710698_69f4077419_z.jpg	2012-07-08 21:57:10	2012-07-09	DJ cutting cake at DJ's 45th Birthday at beer garden	Toby Simkin	31.2252985	121.4890497	Shanghai,PRC	NULL	151	Birthday; Birthday Party; China; Drinking; Food; Food & Drink; Langfang; 	Person cutting cake at a theme restaurant characters in background.	A man cuting a piece of cake while a person in costume stands behind him.	A smiling man sitting by a very nice looking cake.	a man that is sitting down cutting a cake	a man is carving into a cake covered in fruit	39.522167	116.7015	China	Langfang	./database/coco_tag/156643.png	bottle; person; person; person; person; person; cup; cake; person; person; chair; chair; dining table; dining table; dining table; person; person; knife; chair; teddy bear; person; 	./database/coco_key/156643.png	./database/coco_stuff/156643.png	cardboard; ceiling-other; clothes; curtain; floor-other; food-other; light; plant-other; plastic; sky-other; table; wall-other; wall-wood; window-other; other; 																																
http://flickr.com/photo.gne?id=7438351812_199d0a6112_z.jpg	http://farm6.staticflickr.com/5116/7438351812_199d0a6112_z.jpg	2012-06-24 12:47:04	2012-06-25	Surfer 4	Derek Hofmann	NULL	NULL	NULL	NULL	2661	surfing; surfer; wave; 	A person on a surf board riding a wave.	The surfer is getting ready to ride the wave.	A person riding waves in a body of water.	A man surfing the waves on a surfboard in the ocean. 	Surfer riding large breaking wave on open ocean.	32.878916	-117.252713	United States	San Diego	./database/coco_tag/441286.png	person; surfboard; 	./database/coco_key/441286.png	./database/coco_stuff/441286.png	sea; sky-other; other; 																																
http://flickr.com/photo.gne?id=6184144501_e2bc380353_z.jpg	http://farm7.staticflickr.com/6167/6184144501_e2bc380353_z.jpg	2011-09-13 22:06:40	2011-09-26	Yellow Cab pizza	Toby Simkin	31.2252985	121.4890497	Shanghai,PRC	Philippines 2011	73	Philippines; Boracay; Island; 	A couple of men and one young man eating pizza.	Guys sitting at a table eating pizza and talking 	three guys sitting at a table with two pizzas	Some people are seen eating several large pizzas.	The men are enjoying the very large pizzas.	11.961578	121.927385	Philippines	Union	./database/coco_tag/156076.png	bottle; bottle; person; person; cup; knife; spoon; pizza; pizza; pizza; pizza; bowl; pizza; cell phone; person; bottle; fork; pizza; dining table; 	./database/coco_key/156076.png	./database/coco_stuff/156076.png	cabinet; cardboard; floor-other; sand; table; wall-concrete; wall-wood; window-other; other; 																																
http://flickr.com/photo.gne?id=5147299912_ab3a207971_z.jpg	http://farm5.staticflickr.com/4144/5147299912_ab3a207971_z.jpg	2010-10-27 13:56:46	2010-11-04	workspace	Beth Jusino	47.6038321	-122.3300624	Seattle,USA	Roy Street Coffee &amp; Tea	1949	table; metal; spiral; notebook; shadow; afternoon; sun; Roy Street; Coffee; Tea; laptop; screen; keyboard; desk; work; workspace; pen; Capitol; Hill; Seattle; Washington; neighborhood; 	A yellow not book sitting on top of a desk next to a laptop.	a yellow book with a black pen on it	there is a yellow notebook on a black desk 	The notebook and pen is laying next to the laptop.	a rock like table with a notebook and pen on it	47.625126	-122.320876	United States	Seattle	./database/coco_tag/176446.png	laptop; book; 	NULL	./database/coco_stuff/176446.png	metal; paper; table; window-other; other; 																																
http://flickr.com/photo.gne?id=8193281147_81461e9773_z.jpg	http://farm9.staticflickr.com/8057/8193281147_81461e9773_z.jpg	2012-11-16 16:24:29	2012-11-17	Clock in Istanbul	Sergey Galyonkin	35.7803977	-78.6390989	Raleigh,USA	Shot with Samsung Galaxy SIII	910	turkey; istanbul; city; 	A large clock on the side of a building above cars on the street.	A large clock fixed to a building as vehicles pass by.	Vehicles riding in front of building with a huge clock on it.	A huge clock in a city center stating the time of 5:54pm.	A picture of a very large clock on the side of a building.	41.069166	29.01	Turkey	Istanbul	./database/coco_tag/191013.png	clock; car; car; truck; person; car; person; car; 	./database/coco_key/191013.png	./database/coco_stuff/191013.png	building-other; clouds; road; sky-other; tent; tree; other; 																																
http://flickr.com/photo.gne?id=2922590857_cc7c32cfaa_z.jpg	http://farm4.staticflickr.com/3265/2922590857_cc7c32cfaa_z.jpg	2008-07-02 11:20:51	2008-10-08	The bench, the square, the church	Akira Ikari	-22.90556	-47.06083	Campinas,Brazil	The time runs slower here.  Ask to him..	107	Monte Sião; Olympus SP510UZ; monochrome; bench; square; church. Sul de Minas Gerais; Campinas photographer; 	A man sitting on a bench with a tall building behind him.	A man sitting on a bench with a church behind him.	A man sits on a bench with a church in the background.	a male in a white shirt is sitting on a bench and a building	A man is on a bench in front of a steple tower.	-22.431022	-46.570358	Brazil	Monte Siao	./database/coco_tag/17436.png	person; bench; bench; 	./database/coco_key/17436.png	./database/coco_stuff/17436.png	building-other; bush; clouds; pavement; tree; other; 																																
http://flickr.com/photo.gne?id=5994119446_b5ec8e1e76_z.jpg	http://farm7.staticflickr.com/6021/5994119446_b5ec8e1e76_z.jpg	2011-07-29 11:10:33	2011-07-31	Princess Street Promenade	Kingstonist.com	NULL	NULL	NULL	NULL	104	Princess Street Promenade; Princess Street; outdoor market; pedestrian friendly; no cars; car free day; downtown Kingston; Kingston; Ontario; motorcycle; Tommy's; 	A group of women operating a car wash.	Young women washing motor cycles in the middle of a street.	Two young women are washing two motorcycles with hoses..	Girls wash a motorcycle while men look on.	A group of people standing near the motorcycles on the street. 	44.233085	-76.491676	Canada	Kingston	./database/coco_tag/177934.png	bottle; car; car; car; car; car; motorcycle; motorcycle; person; person; person; person; person; truck; truck; person; car; truck; 	./database/coco_key/177934.png	./database/coco_stuff/177934.png	banner; building-other; clothes; flower; house; metal; mirror-stuff; pavement; road; sky-other; tree; other; 																																
http://flickr.com/photo.gne?id=5308386082_b099bea56f_z.jpg	http://farm6.staticflickr.com/5202/5308386082_b099bea56f_z.jpg	2010-10-02 15:45:02	2010-12-31	IMG_9990	Jordi Payà	32.0609736	118.7916458	Nanjing City,PRC	P-51 Mustang (with Airbus A380 in the background)																																																
